,gvkey,indfmt,datafmt,consol,popsrc,fyear,datadate,at,ceq,ebit,ppent,sedol,marketcap,cshoi,conm,costat,fic,cik,conml,naics,sic,gvkey_fyear,Unnamed: 22,PROF,GROWTH,SIZE,TANG,Connected,1 Connected,2 Connected,3 or mor Connected
0,15496,FS,HIST_STD,C,I,2006,2006-12-31,98067.383,3757.1521,749.38098,1051.74,5335075,137.42101,53.68,GENERALI DEUTSCHLAND HLDG AG,I,DEU,,Generali Deutschland Holding AG,524113,6311.0,154962006,,0.007641490545332488,0.036575844241174056,11.493410103009412,0.010724666732464963,0,0,0,0
1,15496,FS,HIST_STD,C,I,2007,2007-12-31,101517.62,3968.0249,584.45398,959.53003,5335075,137.42101,53.68,GENERALI DEUTSCHLAND HLDG AG,I,DEU,,Generali Deutschland Holding AG,524113,6311.0,154962007,,0.005757167868986684,0.0346320936645332,11.52798765845704,0.00945185702738106,0,0,0,0
2,15496,FS,HIST_STD,C,I,2008,2008-12-31,98022.016,3655.738,18.798,1039.377,5335075,137.42101,53.68,GENERALI DEUTSCHLAND HLDG AG,I,DEU,,Generali Deutschland Holding AG,524113,6311.0,154962008,,0.00019177324408426773,0.03759049745906298,11.492947385483212,0.010603505645099157,0,0,0,0
3,15496,FS,HIST_STD,C,I,2009,2009-12-31,104829.27,4006.2571,626.60498,1033.196,5335075,137.42101,53.68,GENERALI DEUTSCHLAND HLDG AG,I,DEU,,Generali Deutschland Holding AG,524113,6311.0,154962009,,0.005977385705347371,0.03430159537189962,11.56008830576693,0.00985598774082849,0,0,0,0
4,15496,FS,HIST_STD,C,I,2010,2010-12-31,110104.38,4009.98,733.78003,994.02802,5335075,137.42101,53.68,GENERALI DEUTSCHLAND HLDG AG,I,DEU,,Generali Deutschland Holding AG,524113,6311.0,154962010,,0.006664403632262404,0.03426974947505972,11.609184103935837,0.009028051563434624,0,0,0,0
5,15496,FS,HIST_STD,C,I,2011,2011-12-31,112261.48,4113.812,574.98102,943.04199,5335075,137.42101,53.68,GENERALI DEUTSCHLAND HLDG AG,I,DEU,,Generali Deutschland Holding AG,524113,6311.0,154962011,,0.0051218015297856394,0.03340478612051304,11.628586072090027,0.008400405820411419,0,0,0,0
6,15496,FS,HIST_STD,C,I,2012,2012-12-31,123857.07,5046.5269,723.71198,916.92999,5335075,137.42101,53.68,GENERALI DEUTSCHLAND HLDG AG,I,DEU,,Generali Deutschland Holding AG,524113,6311.0,154962012,,0.005843122076115639,0.02723080897478224,11.7268835184719,0.007403129994920757,0,0,0,0
7,15496,FS,HIST_STD,C,I,2013,2013-12-31,129006.92,4657.772,694.99298,896.97803,5335075,137.42101,53.68,GENERALI DEUTSCHLAND HLDG AG,I,DEU,,Generali Deutschland Holding AG,524113,6311.0,154962013,,0.005387253489967825,0.029503593134228123,11.767621325315906,0.006952945082325817,0,0,0,0
8,15518,FS,HIST_STD,C,I,2006,2007-03-31,52053.102,1830.0,2827.1001,209.89999,5169865,658.70001,88.0,IKB DEUTSCHE INDUSTRIEBANK,I,DEU,,"IKB Deutsche Industriebank AG, Duesseldorf",522110,6020.0,155182006,,0.05431184677524118,0.35994536065573773,10.860019668809098,0.004032420392544521,0,0,0,0
9,15518,FS,HIST_STD,C,I,2007,2008-03-31,50244.602,1547.3,634.70001,218.8,5169865,611.5,96.794998,IKB DEUTSCHE INDUSTRIEBANK,I,DEU,,"IKB Deutsche Industriebank AG, Duesseldorf",522110,6020.0,155182007,,0.012632202957842118,0.3952045498610483,10.824658397265498,0.004354696649801306,0,0,0,0
10,15518,FS,HIST_STD,C,I,2008,2009-03-31,44710.898,1861.7,1417.3,256.10001,5169865,1497.8,585.07599,IKB DEUTSCHE INDUSTRIEBANK,I,DEU,,"IKB Deutsche Industriebank AG, Duesseldorf",522110,6020.0,155182008,,0.03169920675715348,0.8045334908954181,10.707972554018497,0.005727910228955813,0,0,0,0
11,15518,FS,HIST_STD,C,I,2009,2010-03-31,35735.102,929.90002,661.5,179.5,5169865,1621.3,633.32599,IKB DEUTSCHE INDUSTRIEBANK,I,DEU,,"IKB Deutsche Industriebank AG, Duesseldorf",522110,6020.0,155182009,,0.018511210629817147,1.7435207711900038,10.483888733994485,0.005023072272187722,0,0,0,0
12,15518,FS,HIST_STD,C,I,2010,2011-03-31,31431.699,943.40002,1721.6,167.5,5169865,1621.3,633.40002,IKB DEUTSCHE INDUSTRIEBANK,I,DEU,,"IKB Deutsche Industriebank AG, Duesseldorf",522110,6020.0,155182010,,0.05477273118452807,1.7185710892819357,10.355572184964396,0.005329015144870152,1,0,0,1
13,15518,FS,HIST_STD,C,I,2011,2012-03-31,31593.699,424.79999,1035.4,183.5,5169865,1621.3,633.328,IKB DEUTSCHE INDUSTRIEBANK,I,DEU,,"IKB Deutsche Industriebank AG, Duesseldorf",522110,6020.0,155182011,,0.03277235755142188,3.816619675532478,10.360712980958256,0.005808120157123735,1,0,0,1
14,15518,FS,HIST_STD,C,I,2012,2013-03-31,27617.4,952.09998,1538.9,1378.1,5169865,1621.5,,IKB DEUTSCHE INDUSTRIEBANK,I,DEU,,"IKB Deutsche Industriebank AG, Duesseldorf",522110,6020.0,155182012,,0.05572211721595806,1.7030774436104914,10.226201287847324,0.0498997009131924,1,0,0,1
15,15518,FS,HIST_STD,C,I,2013,2014-03-31,24731.5,982.70001,974.40002,1196.1,5169865,1621.5,,IKB DEUTSCHE INDUSTRIEBANK,I,DEU,,"IKB Deutsche Industriebank AG, Duesseldorf",522110,6020.0,155182013,,0.039399147645714984,1.650045775414208,10.115833013750825,0.04836342316478984,1,0,0,1
16,15518,FS,HIST_STD,C,I,2014,2015-03-31,22410.0,1000.3,1062.6,1055.6,5169865,1621.5,,IKB DEUTSCHE INDUSTRIEBANK,I,DEU,,"IKB Deutsche Industriebank AG, Duesseldorf",522110,6020.0,155182014,,0.04741633199464524,1.6210136958912327,10.017262566794972,0.047103971441320835,0,0,0,0
17,15518,FS,HIST_STD,C,I,2015,2016-03-31,19559.199,1010.7,688.09998,1161.1,5169865,1621.5,,IKB DEUTSCHE INDUSTRIEBANK,I,DEU,,"IKB Deutsche Industriebank AG, Duesseldorf",522110,6020.0,155182015,,0.03518037625160417,1.6043336301573166,9.88120099183005,0.05936337167999568,0,0,0,0
18,15518,FS,HIST_STD,C,I,2016,2017-03-31,19188.801,1037.5,592.5,1142.0,5169865,1621.5,633.38501,IKB DEUTSCHE INDUSTRIEBANK,I,DEU,,"IKB Deutsche Industriebank AG, Duesseldorf",522110,6020.0,155182016,,0.030877385199836092,1.5628915662650602,9.862082106591188,0.05951387999698366,0,0,0,0
19,15518,FS,HIST_STD,C,I,2017,2018-03-31,17217.801,820.0,523.79999,226.8,5169865,1621.5,633.38501,IKB DEUTSCHE INDUSTRIEBANK,I,DEU,,"IKB Deutsche Industriebank AG, Duesseldorf",522110,6020.0,155182017,,0.030422002786534702,1.977439024390244,9.753699069478905,0.013172413829152749,0,0,0,0
20,15518,FS,HIST_STD,C,I,2018,2019-03-31,16132.4,782.79999,264.70001,16.9,5169865,1621.5,633.38501,IKB DEUTSCHE INDUSTRIEBANK,I,DEU,,"IKB Deutsche Industriebank AG, Duesseldorf",522110,6020.0,155182018,,0.016407974634896235,2.071410348382861,9.688584951123497,0.0010475812650318614,0,0,0,0
21,15518,FS,HIST_STD,C,I,2019,2020-03-31,16621.9,791.40002,375.60001,4.4000001,5169865,100.0,100.0,IKB DEUTSCHE INDUSTRIEBANK,I,DEU,,"IKB Deutsche Industriebank AG, Duesseldorf",522110,6020.0,155182019,,0.022596695323639292,0.12635834909379962,9.718476381971664,0.00026471101979918057,0,0,0,0
22,15537,FS,HIST_STD,C,I,2006,2006-12-31,508033.0,16646.0,12558.0,1547.0,4325419,2871.0,736.146,BAYERISCHE HYPO- & VEREINSBK,I,DEU,925900.0,"Bayerische Hypo- Und Vereinsbank AG, Muenchen",522110,6020.0,155372006,,0.024718866687793904,0.17247386759581881,13.13830168508069,0.0030450777803804085,0,0,0,0
23,15537,FS,HIST_STD,C,I,2007,2007-12-31,422129.0,23190.0,16581.0,1337.0,4325419,2407.0,787.83002,BAYERISCHE HYPO- & VEREINSBK,I,DEU,925900.0,"Bayerische Hypo- Und Vereinsbank AG, Muenchen",522110,6020.0,155372007,,0.03927946196541816,0.10379473911168607,12.953066233509126,0.0031672782490660438,0,0,0,0
24,15537,FS,HIST_STD,C,I,2008,2008-12-31,458602.0,22217.0,12128.0,1877.0,4325419,2407.0,787.83002,BAYERISCHE HYPO- & VEREINSBK,I,DEU,925900.0,"Bayerische Hypo- Und Vereinsbank AG, Muenchen",522110,6020.0,155372008,,0.026445588985656406,0.10834046000810191,13.035938010495428,0.004092873559208203,0,0,0,0
25,15537,FS,HIST_STD,C,I,2009,2009-12-31,363420.0,22870.0,8092.0,2581.0,4325419,2407.0,787.83002,BAYERISCHE HYPO- & VEREINSBK,I,DEU,925900.0,"Bayerische Hypo- Und Vereinsbank AG, Muenchen",522110,6020.0,155372009,,0.022266248417808596,0.10524704853519895,12.803314469203048,0.007101975675526938,0,0,0,0
26,15537,FS,HIST_STD,C,I,2010,2010-12-31,371909.0,22866.0,6691.0,3053.0,4325419,2407.0,802.38397,BAYERISCHE HYPO- & VEREINSBK,I,DEU,925900.0,"Bayerische Hypo- Und Vereinsbank AG, Muenchen",522110,6020.0,155372010,,0.017990960154231277,0.10526545963439167,12.826404479674123,0.008208997362257971,0,0,0,0
27,15537,FS,HIST_STD,C,I,2011,2011-12-31,385514.0,22492.0,6754.0,2906.0,4325419,2407.0,802.38397,BAYERISCHE HYPO- & VEREINSBK,I,DEU,925900.0,"Bayerische Hypo- Und Vereinsbank AG, Muenchen",522110,6020.0,155372011,,0.017519467516095396,0.10701582784990218,12.862332787798207,0.007537988244266097,0,0,0,0
28,15537,FS,HIST_STD,C,I,2012,2012-12-31,348300.0,22475.0,5872.0,3013.0,4325419,2407.0,802.38397,BAYERISCHE HYPO- & VEREINSBK,I,DEU,925900.0,"Bayerische Hypo- Und Vereinsbank AG, Muenchen",522110,6020.0,155372012,,0.016859029572207865,0.10709677419354839,12.760819456354092,0.008650588573069194,0,0,0,0
29,15537,FS,HIST_STD,C,I,2013,2013-12-31,290018.0,20962.0,4679.0,2913.0,4325419,2407.0,802.38397,BAYERISCHE HYPO- & VEREINSBK,I,DEU,925900.0,"Bayerische Hypo- Und Vereinsbank AG, Muenchen",522110,6020.0,155372013,,0.016133481370121855,0.11482682950100181,12.577698269001976,0.010044204152845685,0,0,0,0
30,15537,FS,HIST_STD,C,I,2014,2014-12-31,300342.0,20566.0,3439.0,2949.0,4325419,2407.0,802.38397,BAYERISCHE HYPO- & VEREINSBK,I,DEU,925900.0,"Bayerische Hypo- Und Vereinsbank AG, Muenchen",522110,6020.0,155372014,,0.01145028001411724,0.11703782942720996,12.612677104331764,0.009818806560521006,0,0,0,0
31,15537,FS,HIST_STD,C,I,2015,2015-12-31,298745.0,20762.0,2948.0,3230.0,4325419,2407.0,802.38397,BAYERISCHE HYPO- & VEREINSBK,I,DEU,925900.0,"Bayerische Hypo- Und Vereinsbank AG, Muenchen",522110,6020.0,155372015,,0.009867947580712648,0.11593295443598882,12.607345645686129,0.010811896433413112,0,0,0,0
32,15537,FS,HIST_STD,C,I,2016,2016-12-31,302090.0,20414.0,2718.0,2869.0,4325419,2407.0,802.38397,BAYERISCHE HYPO- & VEREINSBK,I,DEU,925900.0,"Bayerische Hypo- Und Vereinsbank AG, Muenchen",522110,6020.0,155372016,,0.008997318679863617,0.1179092779465073,12.618480265204914,0.009497169717633818,0,0,0,0
33,15537,FS,HIST_STD,C,I,2017,2017-12-31,299060.0,18867.0,2772.0,2599.0,4325419,2407.0,802.38397,BAYERISCHE HYPO- & VEREINSBK,I,DEU,925900.0,"Bayerische Hypo- Und Vereinsbank AG, Muenchen",522110,6020.0,155372017,,0.0092690430014044,0.12757725128531297,12.608399501137834,0.008690563766468267,0,0,0,0
34,15537,FS,HIST_STD,C,I,2018,2018-12-31,286688.0,17748.0,2568.0,2489.0,4325419,2407.0,802.38397,BAYERISCHE HYPO- & VEREINSBK,I,DEU,925900.0,"Bayerische Hypo- Und Vereinsbank AG, Muenchen",522110,6020.0,155372018,,0.008957472932246902,0.13562091503267973,12.566149795397305,0.008681912043754883,0,0,0,0
35,15537,FS,HIST_STD,C,I,2019,2019-12-31,303598.0,18925.0,3038.0,2507.0,4325419,2407.0,802.38397,BAYERISCHE HYPO- & VEREINSBK,I,DEU,925900.0,"Bayerische Hypo- Und Vereinsbank AG, Muenchen",522110,6020.0,155372019,,0.010006653535267031,0.12718626155878468,12.62345973686663,0.008257630155666374,0,0,0,0
36,15544,FS,HIST_STD,C,I,2006,2006-12-31,43473.684,2412.5071,609.04797,34.216,5109571,79.839996,26.231001,AXA KONZERN AG,I,DEU,,"Axa Konzern AG, Koeln",524126,6311.0,155442006,,0.0140095780702643,0.03309420146369725,10.679911068494059,0.0007870508512690114,0,0,0,0
37,15544,FS,HIST_STD,C,I,2017,2017-12-31,870128.0,69611.0,7686.0,1380.0,5109571,5554.0,,AXA KONZERN AG,I,DEU,,"Axa Konzern AG, Koeln",524126,6311.0,155442017,,0.008833183163856352,0.07978624068035224,13.676395606245515,0.0015859735579133185,0,0,0,0
38,15544,FS,HIST_STD,C,I,2018,2018-12-31,930695.0,62428.0,1529.0,1599.0,5109571,5553.0,,AXA KONZERN AG,I,DEU,,"Axa Konzern AG, Koeln",524126,6311.0,155442018,,0.00164285829407056,0.08895047094252578,13.743686897858952,0.0017180709040018481,0,0,0,0
39,15544,FS,HIST_STD,C,I,2019,2019-12-31,780878.0,69897.0,5625.0,2872.0,5109571,5537.0,,AXA KONZERN AG,I,DEU,,"Axa Konzern AG, Koeln",524126,6311.0,155442019,,0.0072034299852217635,0.079216561511939,13.568174206632577,0.0036779112742323385,0,0,0,0
40,15575,FS,HIST_STD,C,I,2006,2006-12-31,608339.0,14262.0,17538.0,1388.0,B90LKT4,3321.0,655.586,COMMERZBANK,A,DEU,852933.0,"Commerzbank AG, Frankfurt",522110,6020.0,155752006,,0.028829320494000877,0.23285654185948676,13.318487571355728,0.00228162258214581,0,0,0,0
41,15575,FS,HIST_STD,C,I,2007,2007-12-31,616474.0,15135.0,20609.0,1584.0,B90LKT4,1708.0,656.93103,COMMERZBANK,A,DEU,852933.0,"Commerzbank AG, Frankfurt",522110,6020.0,155752007,,0.03343044475517216,0.11285100759828212,13.331771427136784,0.002569451428608506,0,0,0,0
42,15575,FS,HIST_STD,C,I,2008,2008-12-31,625196.0,19247.0,16749.0,1598.0,B90LKT4,1877.0,722.328,COMMERZBANK,A,DEU,852933.0,"Commerzbank AG, Frankfurt",522110,6020.0,155752008,,0.026789998656421347,0.09752169169221177,13.345820479556336,0.0025559984388895643,1,1,0,0
43,15575,FS,HIST_STD,C,I,2009,2009-12-31,844103.0,26006.0,11243.0,2333.0,B90LKT4,3071.0,1180.489,COMMERZBANK,A,DEU,852933.0,"Commerzbank AG, Frankfurt",522110,6020.0,155752009,,0.013319464567712708,0.11808813350765208,13.646029804046766,0.002763880711240216,1,1,0,0
44,15575,FS,HIST_STD,C,I,2010,2010-12-31,754299.0,27873.0,12721.0,1811.0,B90LKT4,3047.0,1172.038,COMMERZBANK,A,DEU,852933.0,"Commerzbank AG, Frankfurt",522110,6020.0,155752010,,0.016864665073134128,0.10931726043124171,13.533544120108376,0.0024009046810349742,1,0,0,1
45,15575,FS,HIST_STD,C,I,2011,2011-12-31,661763.0,24104.0,9961.0,1608.0,B90LKT4,5113.0,5112.5659,COMMERZBANK,A,DEU,852933.0,"Commerzbank AG, Frankfurt",522110,6020.0,155752011,,0.015052216579047182,0.2121224692997013,13.402662764777387,0.002429872930339109,1,0,0,1
46,15575,FS,HIST_STD,C,I,2012,2012-12-31,635878.0,26146.0,10323.0,2223.0,B90LKT4,5828.0,5828.3208,COMMERZBANK,A,DEU,852933.0,"Commerzbank AG, Frankfurt",522110,6020.0,155752012,,0.016234246191879576,0.2229021647670772,13.36276200002233,0.0034959536263245465,1,0,0,1
47,15575,FS,HIST_STD,C,I,2013,2013-12-31,549661.0,25980.0,8633.0,2509.0,B90LKT4,1139.0,1138.507,COMMERZBANK,A,DEU,852933.0,"Commerzbank AG, Frankfurt",522110,6020.0,155752013,,0.015706044270923352,0.04384141647421093,13.217057003542134,0.0045646316547835845,1,0,0,1
48,15575,FS,HIST_STD,C,I,2014,2014-12-31,557609.0,26054.0,7688.0,2711.0,B90LKT4,1139.0,1138.507,COMMERZBANK,A,DEU,852933.0,"Commerzbank AG, Frankfurt",522110,6020.0,155752014,,0.013787438868454419,0.0437168956782068,13.231413278900776,0.0048618297050442155,1,0,1,0
49,15575,FS,HIST_STD,C,I,2015,2015-12-31,532641.0,29403.0,7738.0,2294.0,B90LKT4,1252.0,1252.358,COMMERZBANK,A,DEU,852933.0,"Commerzbank AG, Frankfurt",522110,6020.0,155752015,,0.014527608651981353,0.04258068904533551,13.185602930247763,0.0043068408177365245,1,1,0,0
50,15575,FS,HIST_STD,C,I,2016,2016-12-31,480450.0,28613.0,6208.0,1723.0,B90LKT4,1252.0,1252.358,COMMERZBANK,A,DEU,852933.0,"Commerzbank AG, Frankfurt",522110,6020.0,155752016,,0.012921219689874076,0.043756334533254115,13.082478443705414,0.0035862212509106045,1,1,0,0
51,15575,FS,HIST_STD,C,I,2017,2017-12-31,452493.0,28876.0,5528.0,1600.0,B90LKT4,1252.0,1252.358,COMMERZBANK,A,DEU,852933.0,"Commerzbank AG, Frankfurt",522110,6020.0,155752017,,0.012216763574243138,0.043357805790275664,13.022527572389203,0.0035359663022411394,1,1,0,0
52,15575,FS,HIST_STD,C,I,2018,2018-12-31,462369.0,28211.0,5172.0,1547.0,B90LKT4,1252.0,1252.358,COMMERZBANK,A,DEU,852933.0,"Commerzbank AG, Frankfurt",522110,6020.0,155752018,,0.01118587102509035,0.044379851830846126,13.04411855257043,0.003345812543661015,1,0,1,0
53,15575,FS,HIST_STD,C,I,2019,2019-12-31,463636.0,29371.0,4960.0,3487.0,B90LKT4,1252.0,1252.358,COMMERZBANK,A,DEU,852933.0,"Commerzbank AG, Frankfurt",522110,6020.0,155752019,,0.010698047606311848,0.04262708113445235,13.04685504058215,0.00752098629096964,1,1,0,0
54,15576,FS,HIST_STD,C,I,2006,2006-12-31,1126230.0,32808.0,41243.0,4149.0,5750355,1343.0,498.64999,DEUTSCHE BANK AG,A,DEU,1159508.0,Deutsche Bank AG,522110,6020.0,155762006,,0.03662040613373822,0.0409351377712753,13.934386329700393,0.003683972190405157,0,0,0,0
55,15576,FS,HIST_STD,C,I,2007,2007-12-31,2020349.0,37044.0,67733.0,2409.0,5750355,1358.0,501.065,DEUTSCHE BANK AG,A,DEU,1159508.0,Deutsche Bank AG,522110,6020.0,155762007,,0.03352539585982422,0.03665910808767952,14.518780826731204,0.001192368249248026,0,0,0,0
56,15576,FS,HIST_STD,C,I,2008,2008-12-31,2202423.0,30703.0,37518.0,3712.0,5750355,1461.0,562.66699,DEUTSCHE BANK AG,A,DEU,1159508.0,Deutsche Bank AG,522110,6020.0,155762008,,0.01703487477201246,0.047584926554408366,14.60506867590893,0.0016854164708595943,1,1,0,0
57,15576,FS,HIST_STD,C,I,2009,2009-12-31,1500664.0,36647.0,21103.0,2777.0,5750355,1589.0,620.17499,DEUTSCHE BANK AG,A,DEU,1159508.0,Deutsche Bank AG,522110,6020.0,155762009,,0.014062441692477463,0.043359620159903946,14.221418234791122,0.0018505141723930206,1,1,0,0
58,15576,FS,HIST_STD,C,I,2010,2010-12-31,1905630.0,48843.0,17200.0,5802.0,5750355,2380.0,919.06201,DEUTSCHE BANK AG,A,DEU,1159508.0,Deutsche Bank AG,522110,6020.0,155762010,,0.009025886452249388,0.048727555637450605,14.460323220532299,0.003044662395113427,1,0,0,1
59,15576,FS,HIST_STD,C,I,2011,2011-12-31,2164103.0,53390.0,24681.0,5509.0,5750355,2380.0,904.61102,DEUTSCHE BANK AG,A,DEU,1159508.0,Deutsche Bank AG,522110,6020.0,155762011,,0.011404725190991371,0.04457763626147219,14.58751651485832,0.002545627449340443,1,0,0,1
60,15576,FS,HIST_STD,C,I,2012,2012-12-31,2012329.0,54003.0,22040.0,4963.0,5750355,2380.0,929.18402,DEUTSCHE BANK AG,A,DEU,1159508.0,Deutsche Bank AG,522110,6020.0,155762012,,0.010952483415982178,0.04407162565042683,14.514803315720691,0.002466296515132466,1,0,0,1
61,15576,FS,HIST_STD,C,I,2013,2013-12-31,1611400.0,54719.0,15823.0,4420.0,5750355,2610.0,1019.328,DEUTSCHE BANK AG,A,DEU,1159508.0,Deutsche Bank AG,522110,6020.0,155762013,,0.009819411691696662,0.04769824009941702,14.292613924325233,0.0027429564353977907,1,0,0,1
62,15576,FS,HIST_STD,C,I,2014,2014-12-31,1708703.0,72970.0,16205.0,2909.0,5750355,3531.0,1379.0129,DEUTSCHE BANK AG,A,DEU,1159508.0,Deutsche Bank AG,522110,6020.0,155762014,,0.009483801456426307,0.04838974921200493,14.351245161155546,0.0017024608723692767,0,0,0,0
63,15576,FS,HIST_STD,C,I,2015,2015-12-31,1629130.0,67354.0,15910.0,2846.0,5750355,3531.0,1378.8979,DEUTSCHE BANK AG,A,DEU,1159508.0,Deutsche Bank AG,522110,6020.0,155762015,,0.009765948696543554,0.052424503370252694,14.303556687960514,0.0017469446882691989,1,1,0,0
64,15576,FS,HIST_STD,C,I,2016,2016-12-31,1590546.0,64502.0,14491.0,2804.0,5750355,3531.0,1379.0699,DEUTSCHE BANK AG,A,DEU,1159508.0,Deutsche Bank AG,522110,6020.0,155762016,,0.009110707895276213,0.0547424886050045,14.27958791147584,0.0017629166336591334,1,1,0,0
65,15576,FS,HIST_STD,C,I,2017,2017-12-31,1474732.0,67849.0,13811.0,2663.0,5750355,5291.0,2066.4021,DEUTSCHE BANK AG,A,DEU,1159508.0,Deutsche Bank AG,522110,6020.0,155762017,,0.009365091420000379,0.07798198941767749,14.203986836332282,0.0018057518247383253,1,1,0,0
66,15576,FS,HIST_STD,C,I,2018,2018-12-31,1348137.0,67170.0,13687.0,2421.0,5750355,5291.0,2065.429,DEUTSCHE BANK AG,A,DEU,1159508.0,Deutsche Bank AG,522110,6020.0,155762018,,0.010152529008550317,0.07877028435313384,14.11423419733768,0.0017958115532768553,1,1,0,0
67,15576,FS,HIST_STD,C,I,2019,2019-12-31,1297674.0,60522.0,12129.0,4930.0,5750355,5291.0,2066.1021,DEUTSCHE BANK AG,A,DEU,1159508.0,Deutsche Bank AG,522110,6020.0,155762019,,0.009346723445179606,0.08742275536168666,14.07608398907728,0.003799105168170126,0,0,0,0
68,15578,FS,HIST_STD,C,I,2006,2006-12-31,829.98901,124.433,7.4980001,3.3870001,5794502,63.080002,63.080002,MANNHEIMER AG HLDG,I,DEU,,Mannheimer Aktiengesellschaft Holding,5241,6300.0,155782006,,0.00903385467718422,0.5069394935427097,6.721412459739126,0.004080777045469553,0,0,0,0
69,15578,FS,HIST_STD,C,I,2007,2007-12-31,828.89398,136.32401,4.546,2.293,5794502,63.080002,63.080002,MANNHEIMER AG HLDG,I,DEU,,Mannheimer Aktiengesellschaft Holding,5241,6300.0,155782007,,0.00548441671635738,0.4627211450132666,6.720092257933877,0.0027663368963060874,0,0,0,0
70,15578,FS,HIST_STD,C,I,2008,2008-12-31,810.05402,137.119,7.6350002,2.711,5794502,63.080002,63.080002,MANNHEIMER AG HLDG,I,DEU,,Mannheimer Aktiengesellschaft Holding,5241,6300.0,155782008,,0.009425297586943646,0.4600383754257251,6.697100936800739,0.0033466903849202548,0,0,0,0
71,15578,FS,HIST_STD,C,I,2009,2009-12-31,1254.8051,130.664,13.106,2.3859999,5794502,63.080002,63.077999,MANNHEIMER AG HLDG,I,DEU,,Mannheimer Aktiengesellschaft Holding,5241,6300.0,155782009,,0.010444649930096713,0.4827649696932591,7.134735540700995,0.0019014904386346532,0,0,0,0
72,15578,FS,HIST_STD,C,I,2010,2010-12-31,1319.338,131.37399,14.656,2.5209999,5794502,63.080002,63.077999,MANNHEIMER AG HLDG,I,DEU,,Mannheimer Aktiengesellschaft Holding,5241,6300.0,155782010,,0.01110860143496208,0.4801559425880268,7.184885374628116,0.0019108067076063905,0,0,0,0
73,15578,FS,HIST_STD,C,I,2011,2011-12-31,1378.969,115.579,-7.2459998,2.0139999,5794502,63.080002,63.077999,MANNHEIMER AG HLDG,I,DEU,,Mannheimer Aktiengesellschaft Holding,5241,6300.0,155782011,,-0.005254650249570512,0.5457739035637962,7.229091397482608,0.0014605113675506846,0,0,0,0
74,15677,FS,HIST_STD,C,I,2006,2006-12-31,215874.0,25946.0,5701.0,2869.0,5294121,588.0,225.616,MUNICH RE CO,A,DEU,,Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft In Muenchen,524130,6311.0,156772006,,0.0264089237240242,0.022662452786556694,12.282450183127885,0.013290160000741173,0,0,0,0
75,15677,FS,HIST_STD,C,I,2007,2007-12-31,214253.0,24957.0,5089.0,2520.0,5294121,588.0,207.82401,MUNICH RE CO,A,DEU,,Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft In Muenchen,524130,6311.0,156772007,,0.023752292850041774,0.0235605241014545,12.274912838695716,0.011761795634133477,0,0,0,0
76,15677,FS,HIST_STD,C,I,2008,2008-12-31,215417.0,20966.0,3429.0,2627.0,5294121,588.0,195.655,MUNICH RE CO,A,DEU,,Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft In Muenchen,524130,6311.0,156772008,,0.01591796376330559,0.028045406849184395,12.28033096352425,0.012194952116128253,0,0,0,0
77,15677,FS,HIST_STD,C,I,2009,2009-12-31,223412.0,22049.0,4656.0,2864.0,5294121,588.0,191.91,MUNICH RE CO,A,DEU,,Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft In Muenchen,524130,6311.0,156772009,,0.02084042038923603,0.02666787609415393,12.316772879483485,0.01281936511915206,0,0,0,0
78,15677,FS,HIST_STD,C,I,2010,2010-12-31,236358.0,22783.0,3953.0,2411.0,5294121,588.0,180.379,MUNICH RE CO,A,DEU,,Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft In Muenchen,524130,6311.0,156772010,,0.01672462958732093,0.02580871702585261,12.37310288375517,0.01020062786112592,0,0,0,0
79,15677,FS,HIST_STD,C,I,2011,2011-12-31,247580.0,23062.0,902.0,2679.0,5294121,588.0,177.589,MUNICH RE CO,A,DEU,,Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft In Muenchen,524130,6311.0,156772011,,0.003643266822845141,0.025496487728731247,12.419489041085802,0.010820744809758462,0,0,0,0
80,15677,FS,HIST_STD,C,I,2012,2012-12-31,258360.0,27181.0,4804.3999,2664.0,5294121,585.0,178.52699,MUNICH RE CO,A,DEU,,Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft In Muenchen,524130,6311.0,156772012,,0.018595757470196626,0.021522386961480445,12.46210924014641,0.0103111936832327,0,0,0,0
81,15677,FS,HIST_STD,C,I,2013,2013-12-31,254288.0,25983.0,3820.0,2668.0,5294121,581.0,177.422,MUNICH RE CO,A,DEU,,Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft In Muenchen,524130,6311.0,156772013,,0.015022336877870761,0.022360774352461223,12.446222761936601,0.010492040520984082,0,0,0,0
82,15677,FS,HIST_STD,C,I,2014,2014-12-31,272979.0,30033.0,3673.0,2698.0,5294121,572.0,168.515,MUNICH RE CO,A,DEU,,Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft In Muenchen,524130,6311.0,156772014,,0.013455247473248859,0.01904571637865015,12.517150148131442,0.009883544155411221,0,0,0,0
